CityId,Src
6474,https://d13k13wj6adfdf.cloudfront.net/urban_areas/shanghai-562387e4cf.jpg
3439,https://d13k13wj6adfdf.cloudfront.net/urban_areas/jakarta-7a73f56e41.jpg
7111,https://d13k13wj6adfdf.cloudfront.net/urban_areas/san-diego-50187120db.jpg
7146,https://lh3.googleusercontent.com/p/AF1QipN92JvuUovB_w6l7mz5gY1jS5E23Gy9K1Jrs7HZ=s1600-w400
6637,https://lh3.googleusercontent.com/p/AF1QipP9rV1ouu_G5Rdo8gRP7SeLdrHojmzrNg6E2mHI=s1600-w400
7224,https://d13k13wj6adfdf.cloudfront.net/urban_areas/denver-655725fd8b.jpg
7125,null
6701,https://lh3.googleusercontent.com/p/AF1QipPVbFNu0CE6BuLutflf0bN9Gnyvp-ygXFBiA948=s1600-w400
7156,https://lh3.googleusercontent.com/p/AF1QipMfK18VczyCCNceGJ8IG2TI8mpd7nuYUYSNfcDW=s1600-w400
7200,https://lh3.googleusercontent.com/p/AF1QipNAnPxCvorMvcNM0rBETbqEQTUpztJiUjHrLxrG=s1600-w400
7106,null
4999,https://lh3.googleusercontent.com/p/AF1QipMzFYDxXc91ickWSNYkUL2pRbFhcNLBK0qwr9fA=s1600-w400
7070,https://lh3.googleusercontent.com/p/AF1QipNRdpeNlWuBFBDqWkZiRUHenl9vg99tR6_qt7ul=s1600-w400
7127,https://d13k13wj6adfdf.cloudfront.net/urban_areas/bucharest-0baa0f5eaa.jpg
6770,https://lh3.googleusercontent.com/p/AF1QipNeS3Xy71B7aCEJcTGnACyFc3o4utAq2nT-1bvA=s1600-w400
7246,https://lh3.googleusercontent.com/p/AF1QipNN_ZTdkIekgPHGafhH1Er4AdHscalhxMd45ef_=s1600-w400
7109,https://d13k13wj6adfdf.cloudfront.net/urban_areas/seattle-9bc4830d22.jpg
4994,https://lh3.googleusercontent.com/p/AF1QipMwL1tazmk-ybRsjsJI7yBI_k1Hqd5fe14wZ5Fh=s1600-w400
5002,https://d13k13wj6adfdf.cloudfront.net/urban_areas/johannesburg-6f2d7ccc07.jpg
7141,https://lh3.googleusercontent.com/p/AF1QipOkxUkPQg7pAbJHMbazVapXZmWBHJ-JhmsR40id=s1600-w400
7206,https://lh3.googleusercontent.com/p/AF1QipOFG7bXnJljtIV4adOx1oBYMR4EY5dSGlrqlpw=s1600-w400
7166,https://d13k13wj6adfdf.cloudfront.net/urban_areas/frankfurt-c7c5f50305.jpg
6991,https://d13k13wj6adfdf.cloudfront.net/urban_areas/beirut-ef6936d067.jpg
